context_id,date,sleeve,steel_type,alloy_type,workpiece_slice_geometry,num_crystallizer,num_stream,RUL_BIN,cast_in_row_BIN,steel_weighttonn_BIN,steel_temperature_grab1Celsius_BIN,resistance_tonn_BIN,swing_frequency_amount_minute_BIN,crystallizer_movementmm_BIN,alloy_speed_meter_minute_BIN,water_consumption_BIN,water_temperature_deltaCelsius_BIN,temperature_measurement1_Celsius_BIN,temperature_measurement2_Celsius_BIN,num_crystallizer_BIN,num_stream_BIN,n_measurements
K_072,2020-08-09,30014819,Arm500,open,180x180,10,5,Healthy,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,33
K_072,2020-08-09,30014824,Arm500,open,180x180,14,5,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,33
K_072,2020-08-09,30014825,Arm500,open,180x180,18,2,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,33
K_073,2020-08-13,30014806,Arm500,open,180x180,8,1,Medium,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,24
K_073,2020-08-13,30014812,Arm500,open,180x180,7,3,Healthy,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,24
K_073,2020-08-13,30014814,Arm500,open,180x180,12,5,Medium,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,24
K_073,2020-08-13,30014815,Arm500,open,180x180,13,6,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,24
K_073,2020-08-13,30014819,Arm500,open,180x180,10,4,Medium,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,24
K_073,2020-08-13,30014824,Arm500,open,180x180,14,6,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,24
K_074,2020-08-14,30014806,Arm500,open,180x180,8,1,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,33
K_074,2020-08-14,30014812,Arm500,open,180x180,7,3,Medium,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,33
K_074,2020-08-14,30014814,Arm500,open,180x180,12,5,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,33
K_074,2020-08-14,30014815,Arm500,open,180x180,13,6,Critical,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,33
K_074,2020-08-14,30014819,Arm500,open,180x180,10,4,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,33
K_075,2020-08-15,30014806,Arm500,open,180x180,8,2,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,33
K_075,2020-08-15,30014812,Arm500,open,180x180,7,3,Medium,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,33
K_075,2020-08-15,30014814,Arm500,open,180x180,12,5,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,33
K_075,2020-08-15,30014815,Arm500,open,180x180,13,6,Critical,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,33
K_075,2020-08-15,30014819,Arm500,open,180x180,10,4,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,33
K_075,2020-08-15,30014825,Arm500,open,180x180,18,5,Critical,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,33
K_076,2020-08-16,30014806,Arm500,open,180x180,8,2,Critical,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,30
K_076,2020-08-16,30014812,Arm500,open,180x180,7,3,Medium,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,30
K_076,2020-08-16,30014819,Arm500,open,180x180,10,4,Critical,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,30
K_076,2020-08-16,30014825,Arm500,open,180x180,18,5,Critical,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,High,30
K_077,2020-08-17,30014806,Arm500,open,180x180,8,2,Critical,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,31
K_077,2020-08-17,30014812,Arm500,open,180x180,7,3,Medium,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,31
K_077,2020-08-17,30014814,Arm500,open,180x180,12,4,Critical,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,26
K_077,2020-08-17,30014819,Arm500,open,180x180,10,4,Critical,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,26
K_077,2020-08-17,30014824,Arm500,open,180x180,14,5,Critical,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,29
K_077,2020-08-17,30014825,Arm500,open,180x180,18,5,Critical,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,High,29
K_078,2020-08-18,30014814,Arm500,open,180x180,12,4,Critical,High,High,High,Low,High,High,Medium,High,High,Low,Low,Medium,Medium,32
K_078,2020-08-18,30014818,Arm500,open,180x180,18,6,Healthy,High,High,High,Low,High,High,Medium,High,High,Low,Low,High,High,32
K_078,2020-08-18,30014824,Arm500,open,180x180,14,5,Critical,High,High,High,Low,High,High,Medium,High,High,Low,Low,Medium,High,32
K_078,2020-08-18,530314 К,Arm500,open,180x180,17,1,Healthy,High,High,High,Low,High,High,Medium,High,High,Low,Low,High,Low,32
K_079,2020-08-19,30014812,Arm500,open,180x180,7,4,Low,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,34
K_079,2020-08-19,30014814,Arm500,open,180x180,12,4,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,34
K_079,2020-08-19,30014818,Arm500,open,180x180,18,6,Healthy,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,34
K_079,2020-08-19,530314 К,Arm500,open,180x180,17,1,Healthy,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,34
K_080,2020-08-20,30014139,Arm500,open,180x180,14,3,Healthy,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,23
K_080,2020-08-20,30014812,Arm500,open,180x180,7,4,Low,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,23
K_080,2020-08-20,30014818,Arm500,open,180x180,18,6,Medium,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,23
K_080,2020-08-20,530314 К,Arm500,open,180x180,17,1,Medium,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,23
K_081,2020-08-21,30014135,Arm500,open,180x180,12,6,Healthy,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,35
K_081,2020-08-21,30014139,Arm500,open,180x180,14,3,Medium,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,35
K_081,2020-08-21,30014812,Arm500,open,180x180,7,4,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,35
K_081,2020-08-21,30014818,Arm500,open,180x180,18,6,Medium,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,35
K_081,2020-08-21,530314 К,Arm500,open,180x180,17,1,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,35
K_082,2020-08-22,30014135,Arm500,open,180x180,12,6,Medium,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,31
K_082,2020-08-22,30014139,Arm500,open,180x180,14,3,Low,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,10
K_082,2020-08-22,30014812,Arm500,open,180x180,7,4,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,31
K_083,2020-08-23,30014135,Arm500,open,180x180,12,6,Medium,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,30
K_083,2020-08-23,30014812,Arm500,open,180x180,7,4,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,30
K_083,2020-08-23,30014818,Arm500,open,180x180,18,5,Low,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,30
K_084,2020-08-24,30014135,Arm500,open,180x180,12,6,Low,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,19
K_084,2020-08-24,30014139,Arm500,open,180x180,14,3,Low,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,9
K_084,2020-08-24,30014812,Arm500,open,180x180,7,2,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,19
K_084,2020-08-24,30014818,Arm500,open,180x180,18,5,Low,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,19
K_084,2020-08-24,530314 К,Arm500,open,180x180,17,1,Low,Low,High,High,Low,High,High,Medium,High,High,Low,Low,High,Low,18
K_085,2020-08-25,30014135,Arm500,open,180x180,12,6,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,31
K_085,2020-08-25,30014139,Arm500,open,180x180,14,3,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,20
K_085,2020-08-25,30014812,Arm500,open,180x180,7,2,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,31
K_085,2020-08-25,30014818,Arm500,open,180x180,18,5,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,31
K_085,2020-08-25,530314 К,Arm500,open,180x180,17,1,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,31
K_086,2020-08-26,30014135,Arm500,open,180x180,12,6,Critical,Low,High,High,Low,High,High,Medium,High,High,Low,Low,Medium,High,28
K_086,2020-08-26,30014139,Arm500,open,180x180,14,3,Critical,Low,High,High,Low,High,High,Medium,High,High,Low,Low,Medium,Medium,17
K_086,2020-08-26,30014812,Arm500,open,180x180,7,2,Critical,Low,High,High,Low,High,High,Medium,High,High,Low,Low,Low,Low,28
K_086,2020-08-26,30014818,Arm500,open,180x180,18,5,Critical,Low,High,High,Low,High,High,Medium,High,High,Low,Low,High,High,28
K_086,2020-08-26,530314 К,Arm500,open,180x180,17,1,Critical,Low,High,High,Low,High,High,Medium,High,High,Low,Low,High,Low,28
