date,context_id,concept_id,intent,extent,intent_size,extent_size,n_objects,n_attributes
2020-06-08,K_044,13,RUL_BIN=Critical | RUL_BIN=Low | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=High | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,,22,0,6,22
2020-06-09,K_045,0,RUL_BIN=Critical | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=High | crystallizer_movementmm_BIN=Low | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30013873 | 30013874 | 30013875 | 30014140 | 30014144,15,5,5,20
2020-06-09,K_045,1,RUL_BIN=Critical | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=High | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30013873 | 30013875 | 30014140 | 30014144,16,4,5,20
2020-06-09,K_045,2,RUL_BIN=Critical | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=High | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30013875 | 30014140 | 30014144,17,3,5,20
2020-06-09,K_045,3,RUL_BIN=Critical | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=High | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30013873,17,1,5,20
2020-06-09,K_045,4,RUL_BIN=Critical | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=High | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Low | num_stream_BIN=Low | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30013874,17,1,5,20
2020-06-09,K_045,5,RUL_BIN=Critical | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=High | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,,20,0,5,20
2020-07-05,K_046,0,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=High | alloy_type=close | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1010 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | workpiece_slice_geometry=150x150,30014804 | 30014807 | 30014808 | 30014809 | 30014810 | 30014811 | 30014815 | 30014817 | 30014821,14,9,9,22
2020-07-05,K_046,1,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=High | alloy_type=close | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_stream_BIN=Low | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1010 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | workpiece_slice_geometry=150x150,30014807 | 30014817,15,2,9,22
2020-07-05,K_046,2,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=High | alloy_type=close | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1010 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | workpiece_slice_geometry=150x150,30014804 | 30014807 | 30014808 | 30014810 | 30014815 | 30014821,15,6,9,22
2020-07-05,K_046,3,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=High | alloy_type=close | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1010 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=Low | workpiece_slice_geometry=150x150,30014804 | 30014809 | 30014811 | 30014817 | 30014821,15,5,9,22
2020-07-05,K_046,4,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=High | alloy_type=close | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_stream_BIN=High | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1010 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=Low | workpiece_slice_geometry=150x150,30014804 | 30014809 | 30014811 | 30014821,16,4,9,22
2020-07-05,K_046,5,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=High | alloy_type=close | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1010 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=Low | workpiece_slice_geometry=150x150,30014804 | 30014821,17,2,9,22
2020-07-05,K_046,6,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=High | alloy_type=close | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Low | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1010 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=Low | workpiece_slice_geometry=150x150,30014811 | 30014817,16,2,9,22
2020-07-05,K_046,7,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=High | alloy_type=close | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Low | num_stream_BIN=Low | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1010 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=Low | workpiece_slice_geometry=150x150,30014817,17,1,9,22
2020-07-05,K_046,8,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=High | alloy_type=close | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Low | num_stream_BIN=High | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1010 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=Low | workpiece_slice_geometry=150x150,30014811,17,1,9,22
2020-07-05,K_046,9,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=High | alloy_type=close | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=High | num_stream_BIN=High | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1010 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=Low | workpiece_slice_geometry=150x150,30014809,17,1,9,22
2020-07-05,K_046,10,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=High | alloy_type=close | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1010 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=150x150,30014807 | 30014808 | 30014810 | 30014815,16,4,9,22
2020-07-05,K_046,11,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=High | alloy_type=close | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1010 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=150x150,30014808 | 30014810 | 30014815,17,3,9,22
2020-07-05,K_046,12,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=High | alloy_type=close | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=Low | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1010 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=150x150,30014807,17,1,9,22
2020-07-05,K_046,13,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=High | alloy_type=close | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1010 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | water_temperature_deltaCelsius_BIN=Low | workpiece_slice_geometry=150x150,,22,0,9,22
2020-07-07,K_047,0,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=High | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30014803 | 30014811 | 30014815 | 30014820 | 30014821,15,5,5,20
2020-07-07,K_047,1,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=High | num_stream_BIN=High | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30014811 | 30014821,16,2,5,20
2020-07-07,K_047,2,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=High | num_crystallizer_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30014803 | 30014815 | 30014820 | 30014821,16,4,5,20
2020-07-07,K_047,3,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=High | num_crystallizer_BIN=Medium | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30014815,17,1,5,20
2020-07-07,K_047,4,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=High | num_crystallizer_BIN=Medium | num_stream_BIN=Low | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30014803 | 30014820,17,2,5,20
2020-07-07,K_047,5,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=High | num_crystallizer_BIN=Medium | num_stream_BIN=High | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30014821,17,1,5,20
2020-07-07,K_047,6,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=High | num_crystallizer_BIN=Low | num_stream_BIN=High | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30014811,17,1,5,20
2020-07-07,K_047,7,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,,20,0,5,20
2020-07-08,K_048,0,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30014803 | 30014804 | 30014809 | 30014811 | 30014815 | 30014820 | 30014821,15,7,7,21
2020-07-08,K_048,1,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_stream_BIN=High | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30014804 | 30014809 | 30014811 | 30014821,16,4,7,21
2020-07-08,K_048,2,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30014803 | 30014804 | 30014815 | 30014820 | 30014821,16,5,7,21
2020-07-08,K_048,3,RUL_BIN=Healthy | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,30014815,17,1,7,21
