PC1,PC2,calculated_RUL_tons,RUL_Class
0.6909006150718703,-1.192416209279674,20880,Low
0.45240133331987525,1.3032895601737524,20875,Healthy
1.4070235022471356,-1.476203626112622,20863,Healthy
0.9845268588946355,-0.4383910428073111,20862,Low
0.3549878746894056,0.36358326547683395,20858,Low
0.39665461336057617,0.15518156138412317,20853,Low
0.00866522257662374,0.23626650542519836,20850,Medium
0.17567846123346767,0.3902217028094768,20850,Low
-0.0533563418546512,1.7378974647687835,20849,Low
0.7393643158927053,0.4506943829100536,20844,Medium
-0.8045270818197386,1.4000331563171924,20839,Healthy
0.7872427200965851,-1.0471554490008208,20836,Healthy
0.2514614300717512,0.2894315227412477,20835,Critical
-5.106939531252393,0.4645917887938445,20835,Healthy
-5.117849025962827,0.45453526019159046,20835,Healthy
-5.115192223598033,0.4569843386944226,20835,Healthy
-5.110791894681343,0.46104062496473813,20835,Healthy
-0.035914638371157624,2.0492458142673073,20829,Low
0.7364187687498592,0.8832195822581418,20822,Low
0.11334791400204156,0.3055912440935313,20819,Medium
-0.9201845156257858,1.7212021705423195,20812,Low
-3.2779798359013403,-3.2917162458875295,20799,Healthy
1.1830903422574863,-1.126170898065909,20796,Low
1.4021769072642867,-0.924213762026123,20796,Low
1.3418508885686897,-0.9798231507810529,20796,Low
0.2636654090765727,1.154078268660558,20792,Medium
1.078943315514517,-0.12028091157682967,20790,Low
1.3124860805130467,-0.16217198597647162,20786,Low
-3.7187014769179694,-2.7040891843123,20782,Low
-0.7372222939238501,0.8429829616533744,20778,Medium
0.014455583686097097,1.7685944756774343,20768,Low
-0.7906592742060331,1.083795883304976,20760,Healthy
-0.8124616586121215,1.0636981328411106,20760,Healthy
0.3883643634636455,1.358505928145655,20754,Low
-3.916608157517747,-1.9873202780668398,20753,Medium
-3.9298091442678156,-1.9994891368777865,20753,Medium
-3.918335079054863,-1.9889121790936803,20753,Medium
-3.917189333035046,-1.987856013989334,20753,Medium
-0.7654475306510029,0.20011726815123704,20752,Critical
0.5028745043852362,0.06425053170143495,20744,Low
0.38746469151107166,0.29823124163410286,20743,Low
-1.0368315784111095,0.5506483912877724,20740,Healthy
-0.576190035969008,-0.0839025366344945,20737,Low
-0.6321655407922552,-0.1355015593410368,20737,Healthy
0.9449200122353087,-0.9791325118576876,20725,Low
1.438323669094471,-0.7617803676067653,20724,Medium
0.8384751407923681,-0.7971234272669729,20722,Low
0.8365655640926726,-0.7988837024408835,20722,Low
0.776903745988274,-0.8538808215701053,20722,Low
0.9940641534037776,0.7054977265823061,20721,Healthy
0.8134581850751139,-0.6480588602620806,20719,Low
0.43846502237909446,0.5284930874879176,20704,Low
1.3272836193047393,-1.4904124620785473,20699,Healthy
0.6887989125533311,-0.39626489498239736,20698,Low
0.7972714836744033,-0.5190848171239649,20692,Low
0.16541171793531903,0.27218425411218417,20690,Medium
0.3324249565921629,0.42613945149646254,20690,Low
0.21111140117316085,1.2947192819021993,20683,Low
0.6361126011900738,0.5991671569661772,20678,Medium
0.8973753513546658,-0.6305122761381443,20676,Healthy
-0.3379572845471356,0.7743994057193825,20675,Healthy
0.5707175074953248,-0.395119166520278,20669,Critical
-0.3148826883939367,2.3680376153725793,20666,Low
-4.680391230952161,-0.8575436415288137,20665,Healthy
-4.691267515633035,-0.8675695566497822,20665,Healthy
-4.688627318283022,-0.865135784887593,20665,Healthy
-4.684210384351552,-0.8610641918766347,20665,Healthy
0.3915175469719447,-0.172148414027796,20655,Medium
1.1652681199797352,-0.28406081305262443,20655,Low
-0.659589495349318,1.287591933539142,20649,Low
0.968806213880335,-1.0736839057843441,20636,Low
1.1878927788871354,-0.871726769744558,20636,Low
1.1275667601915385,-0.9273361584994877,20636,Low
-3.915974155609794,-2.0286870212334454,20635,Healthy
-0.27861170884817943,1.753604304431079,20623,Medium
1.755827487161364,-1.2076111495374862,20620,Low
-3.994723630015545,-1.8465393223646367,20619,Low
1.6985380633303637,-1.4434909799755256,20617,Low
-1.6933040787985225,2.5734660284737125,20611,Medium
0.3531416949255118,1.0362652840614457,20599,Low
-0.8275290371574301,1.4393900947789402,20597,Healthy
-0.8493314215635184,1.419292344315075,20597,Healthy
-0.4897326480401151,3.1157987026011242,20596,Critical
-3.650919063609682,-2.3281825354852685,20592,Medium
-3.664103445344971,-2.3403360875555728,20592,Medium
-3.652645985146798,-2.3297744365121096,20592,Medium
-3.651500239126981,-2.328718271407763,20592,Medium
0.7249169379706623,0.6319884539722613,20590,Low
0.5196228199746533,0.0765426950643303,20586,Low
0.43941567792456704,0.16817261928637728,20584,Low
-0.4539551074460108,-0.4167685553639985,20576,Healthy
-0.5168902994462011,-0.17863919216130927,20574,Low
-0.5728658042694483,-0.2302382148678516,20574,Healthy
0.5214460176335449,0.1744871155855089,20568,Low
1.454653963702355,-0.4831509883930863,20564,Medium
0.4976887053221257,0.20455077974192926,20559,Low
0.4361173105180317,0.14779338543879705,20559,Low
0.49577912862243023,0.20279050456801873,20559,Low
1.1549943889886123,-0.01354541594335071,20558,Healthy
0.4742487469525288,-0.39113202090744914,20553,Low
-0.37090309667346155,1.8015376010998942,20545,Low
0.8508824079447772,-0.9175696770875604,20535,Low
1.8481297011067457,-2.5159840622820746,20533,Healthy
-0.0307525378524789,0.4391377819676609,20527,Medium
0.13621088576002519,0.5930470591300113,20527,Low
0.4378606118858512,-0.5833424667426241,20520,Low
0.6104679253048396,0.782743861544414,20519,Low
-0.37517158316764454,1.1320950264370577,20518,Healthy
0.5333563313390205,0.9061899674924342,20515,Medium
-0.10361500292540587,2.0018242647662805,20503,Low
0.3922289585390884,-0.11168953429103469,20503,Critical
0.38726206285426873,-0.4838679208525036,20502,Medium
-4.480627639245648,-0.9823704162964921,20499,Healthy
-4.491553738970862,-0.9924422516393887,20499,Healthy
-4.488913541620848,-0.9900084798771995,20499,Healthy
-4.484480002674599,-0.9859215801255985,20499,Healthy
0.8107797945674022,0.7521748692110208,20498,Low
0.7051285055956678,-0.8434055424863885,20489,Medium
-0.9127420423243953,1.7016684582695842,20486,Low
1.2075082689047851,-1.6121008920541704,20473,Low
1.4266612539707053,-1.4100825290518135,20473,Low
1.3663352352751084,-1.4656919178067431,20473,Low
-4.292155027740085,-1.4163189604558826,20471,Medium
0.37058854785756995,1.2592954027151726,20466,Medium
2.3505228506073017,-2.043034567843705,20457,Low
0.63307240926497,1.0601963827739118,20456,Low
-3.813933832086994,-2.3644004967325465,20451,Low
-0.5955629270643941,-0.1681750943528584,20446,Healthy
-0.5967086730842114,-0.16923125945720477,20446,Healthy
-0.634800576989441,-0.20434492249155892,20446,Healthy
-0.690825896857028,-0.25598986542002944,20446,Healthy
-0.6762965089245625,-0.2425964673576668,20446,Healthy
-0.7886500674176579,1.0856479989227426,20442,Medium
-1.2013564254279252,2.046267724956617,20434,Healthy
-1.2231754148487934,2.0261546677521087,20434,Healthy
-0.9416682387071551,0.6383713219110873,20433,Critical
0.24263997957176994,1.362423986314516,20433,Low
-4.2980709667963675,-1.363683609382235,20428,Medium
-4.311238743516877,-1.3758218547118963,20428,Medium
-4.299714863259584,-1.365198976705862,20428,Medium
-4.298652142313666,-1.3642193453047293,20428,Medium
0.8965577239731763,-0.6988201245115229,20426,Low
1.223820239476311,-0.49843581571984324,20421,Low
0.5186492440810366,-0.08182502986471864,20421,Low
-0.6321655407922552,-0.1355015593410368,20413,Healthy
1.1054888383828256,-0.7923760938151532,20411,Low
-0.891012408341468,0.4303857674820063,20410,Low
-0.9469879131647153,0.3787867447754639,20410,Healthy
1.2216967569561528,-0.22651340023384944,20401,Medium
1.2676631252472161,-1.2257283096015947,20393,Low
1.206091730443122,-1.282485703904727,20393,Low
1.2657535485475206,-1.2274885847755053,20393,Low
1.1484574336561026,-0.15680755219594478,20392,Healthy
0.3961303508761725,-0.5697179175267453,20381,Low
1.048597159007314,-1.1319918626443395,20378,Low
-0.013620654630853303,1.644072011562252,20371,Low
0.9972378712020278,-1.0152696624419424,20368,Low
1.8325039290154994,-2.477895882360766,20367,Healthy
0.7102261294762557,1.0657846071063652,20365,Low
1.1476844334089706,-1.222696480442197,20360,Low
0.9807210097964667,-1.3766057576045472,20360,Medium
-0.2003387334139125,0.5391877745924304,20355,Healthy
1.2542041406829798,-0.2959948695184389,20351,Medium
-0.5474443652903124,2.2329524753056327,20347,Medium
0.7369876513045791,0.7724871225716947,20343,Critical
0.1696136262068107,1.3794124817101472,20336,Low
0.7920794110849417,0.4790206138565855,20335,Low
-3.7306409993119622,-0.7853287360974051,20333,Healthy
-3.741550494022396,-0.7953852646996591,20333,Healthy
-3.7389269016871625,-0.7929667996781125,20333,Healthy
-3.734460152711353,-0.7888492864452261,20333,Healthy
0.6989163574604175,0.32874803105979233,20323,Medium
-1.1021029691216542,1.6839111926130663,20319,Low
0.4419183159046509,-0.5125826435184831,20306,Low
0.6610546959557914,-0.3105795872567689,20306,Low
0.6007286772601944,-0.3661889760116986,20306,Low
-4.107428751347931,-1.8215829236653736,20305,Medium
0.422662834627826,0.8650468939823021,20303,Medium
1.0356697465172844,0.4320424321732862,20296,Low
-0.6149158382504755,0.6204568639246731,20294,Healthy
-0.6160117692259529,0.6194466190422548,20294,Healthy
-0.6541036731311826,0.5843329560079007,20294,Healthy
-0.7101788080431095,0.5326420928575022,20294,Healthy
-0.695649420110644,0.5460354909198648,20294,Healthy
0.9334147162035674,0.2996356987204772,20294,Low
-4.114805358939479,-1.6718073260900699,20287,Low
-0.8255032253542749,1.4412575171373496,20279,Medium
-0.35879176774205657,-0.32904562474068366,20270,Critical
0.7725171172043933,0.6326692378588028,20269,Low
-1.211690927403952,1.8577827941937415,20264,Healthy
-1.2334601017804805,1.8377156572111617,20264,Healthy
0.4610222759900667,0.27259685474774703,20264,Low
-3.7194261986550603,-2.5320220987314324,20260,Medium
-3.7325939753755693,-2.544160344061094,20260,Medium
-3.7210202800739367,-2.5334915458331317,20260,Medium
-3.720007374172359,-2.532557834653927,20260,Medium
0.9982540661761415,-1.1626128491069105,20260,Low
1.3668150298485753,-0.4280025120000426,20258,Low
-0.5728658042694483,-0.2302382148678516,20250,Healthy
-3.447525507786603,-1.088951587157856,20249,Low
-3.4385754048202046,-1.0807012539514405,20249,Healthy
0.49551960748035084,-0.2377264575340986,20245,Low
1.1659833759981721,-0.14172720437572056,20237,Low
0.6691268235722355,1.0839445108439807,20235,Healthy
0.9017288002120962,-0.12869122699472735,20227,Low
0.6263426206838519,-0.3264164761702664,20223,Low
0.6244828590284963,-0.3281308311222489,20223,Low
0.5648210409240978,-0.3831279502514706,20223,Low
-0.09920320007943004,0.5507405857560307,20214,Low
1.241859058142605,0.3322889369704829,20214,Low
0.6972597645754638,-0.21824385036695698,20208,Low
0.6714794127611878,-0.7154717036678885,20198,Healthy
-0.9726998472283591,1.9749266810545556,20195,Healthy
0.40579739008061033,0.7519612762874518,20195,Low
1.1411032682098536,-1.825275793237046,20191,Medium
1.308000271763238,-1.6714277430372666,20191,Low
1.7260911261011016,-0.9328054649348285,20191,Medium
0.15889910484331485,0.48375991767656207,20181,Medium
0.5891100255772221,0.5548977708680981,20173,Critical
1.0710995493360016,0.04845413720896211,20173,Low
0.6655747548594646,0.6848857563525067,20172,Low
-3.8604175180761904,-0.6758912679038308,20165,Healthy
-3.8713602228161847,-0.6859784099873704,20165,Healthy
-3.8687366304809507,-0.6835599449658237,20165,Healthy
-3.8642698815051415,-0.6794424317329374,20165,Healthy
0.3835493021102222,0.5239878430433482,20150,Medium
-1.011239212597026,1.4410989560653562,20145,Healthy
-1.0122853285281634,1.440134631404866,20145,Healthy
-1.050427047477733,1.4049750481485836,20145,Healthy
-1.10650218238966,1.3532841849981851,20145,Healthy
-1.0919727944571944,1.3666775830605478,20145,Healthy
0.6471459021012632,0.5075094166405237,20143,Low
0.8663819122410832,0.7096043133460942,20143,Low
0.8060060785011464,0.6539490043692364,20143,Low
-0.8860981439375722,0.8933038774463563,20142,Low
-4.020076720295453,-1.8788166385815983,20141,Medium
-0.1469226507032245,2.4850936138044277,20141,Low
0.41433687823203025,0.7254950659285919,20136,Medium
1.1284179502051508,-0.18469326869604671,20127,Low
-3.9214070067891558,-1.99174392611258,20123,Low
-1.19934721863955,2.0481198405743832,20115,Medium
-0.5370022010883009,-0.04777862871772205,20107,Critical
0.8376458543490379,-0.5006339421031097,20104,Low
-3.30702943116229,-2.8096880652955103,20100,Medium
-3.3201806028680187,-2.8218110038845285,20100,Medium
-3.3086235125811663,-2.8111575123972092,20100,Medium
-3.3076106066795887,-2.8102238012180045,20100,Medium
-1.4003675689594681,2.060222796549023,20095,Healthy
-1.4221201383212165,2.0401709663070857,20095,Healthy
0.5252841276326723,0.9644382804465039,20095,Low
0.9584435909187528,-1.168805494339182,20093,Low
1.2980169683567158,-1.0389828857871533,20090,Low
0.6762261847643422,-0.10287490398562951,20088,Low
-0.9469879131647153,0.3787867447754639,20087,Healthy
-3.9279943465401663,-0.49641958264844727,20085,Low
-3.9196088140762866,-0.48868967862388374,20085,Healthy
1.8655274645693751,1.3189667423228444,20080,Medium
1.1502662278667828,0.16231696958232644,20080,Low
1.1008334569517397,0.06719387813254324,20071,Healthy
0.9445547019101497,-0.979469260151827,20061,Low
0.35123934752863717,0.4600204672152438,20060,Low
0.2897177677688831,0.4033089931340397,20060,Low
0.3493795858732816,0.45830611226326146,20060,Low
0.699503325802425,-0.22643242102943706,20048,Low
0.49320771745164316,-0.43952256082143737,20048,Low
-0.8730473208952421,1.9083887047451686,20041,Low
0.8008497045745473,-0.7733369268353991,20031,Healthy
-0.9156845566204165,1.7253502972564911,20031,Healthy
0.6448577800184195,0.2875301393866489,20027,Medium
0.6720045269964285,-0.8776052763501919,20025,Medium
0.8389679506089327,-0.7236959991878414,20025,Low
1.1943539174170723,-0.40533185449331244,20023,Low
0.24395804700957355,1.2483524619223836,20007,Low
0.87762087560423,0.21072992656621065,20007,Critical
0.49748558897091627,0.8359005948831661,20006,Low
-3.9166985492172044,-0.48507883839866295,19999,Healthy
-3.9276578589719784,-0.49518128722284505,19999,Healthy
-3.9250176616219643,-0.49274751546065565,19999,Healthy
-3.920517702616595,-0.488599388746484,19999,Healthy
-1.011912568523744,0.8608481763354436,19984,Healthy
-1.0131081295879012,0.8597460910091692,19984,Healthy
-1.051150218448791,0.8246783481967431,19984,Healthy
-1.1071755383163782,0.7730334052682727,19984,Healthy
-1.0926461503839127,0.7864268033306354,19984,Healthy
0.5806140712992446,0.9319333279554961,19981,Low
0.7239704362731654,0.36859741977363114,19980,Low
0.9432562614573253,0.5707382367011297,19980,Low
0.8828804277173885,0.5150829277242719,19980,Low
-4.868225328106384,0.02523298434491118,19977,Low
-3.512142362959188,-2.7134240565258887,19977,Medium
0.2814433744290903,0.4590614274044165,19975,Medium
0.6198488434879649,0.5354046647859949,19973,Medium
1.1634077436075925,0.2040620669383381,19970,Low
-3.6556847028515307,-2.3325755700497237,19961,Low
-1.2096817206155768,1.8596349098115084,19946,Medium
-0.4777024645654941,-0.14251528424453683,19943,Critical
0.12758458617667534,0.5138685868202025,19941,Low
0.6071056344890428,0.014325437661603352,19931,Low
-0.04175889935360525,0.6694851623675885,19929,Low
-0.784224870068751,1.171102011261248,19929,Healthy
-0.8059774394304995,1.1510501810193108,19929,Healthy
-4.05959967864176,-2.1670746863151558,19928,Low
-4.072767455362269,-2.179212931644817,19928,Low
-4.061243575104976,-2.168590053638783,19928,Low
-4.060180854159058,-2.1676104222376504,19928,Low
0.7295104825606786,0.45939513582927904,19928,Low
-3.4424609782787154,-1.0842830312618323,19925,Healthy
0.7707273007373177,0.7824269336003652,19923,Low
-3.4774108851245185,-1.2423315862627635,19921,Low
-3.4690253526606383,-1.2346016822382,19921,Healthy
0.34465275685552615,1.1474061018632427,19921,Low
0.8727149066790146,0.8973808143679491,19917,Healthy
1.4406815811932252,-0.7596068104355018,19914,Medium
0.5210973123231657,0.17416567403201216,19904,Low
0.6197935441561901,0.5239096712969473,19897,Low
0.6794055472162488,0.578860870204241,19897,Low
0.6808169734725454,0.5801619431588705,19897,Low
1.1760602987479263,-1.123638624675725,19891,Low
0.8231258432869679,-0.5853877828768906,19885,Low
0.3456279697076456,0.7636996501005557,19873,Medium
-0.6550729313291687,1.2917553669939563,19868,Healthy
0.1623530986494395,0.19154835655315822,19867,Low
1.0158987863594555,-1.3045037501330312,19862,Medium
1.1828123949276197,-1.1506403931926088,19862,Low
0.7839881371997128,-1.05015557016679,19859,Medium
1.0137816467727776,-0.11604458459954618,19851,Low
-0.05112887082364386,2.190004478710247,19849,Low
1.3173684339872442,-0.4000375120485627,19843,Low
1.2913834046401638,-0.4937726547840569,19841,Critical
-3.969418183246426,-0.30170233203190544,19835,Healthy
-3.9803774930012,-0.3118047808560874,19835,Healthy
-3.977737295651186,-0.30937100909389803,19835,Healthy
-3.9732373366458167,-0.3052228823797263,19835,Healthy
0.3907854696989675,1.241904161568678,19821,Low
1.3167937735819166,-0.4631922240369169,19820,Critical
1.5361792288547562,-0.26095956666556214,19820,Low
1.4758033951148195,-0.31661487564242,19820,Low
0.0454248557457354,1.292428961099613,19818,Healthy
0.06121622480147803,1.3069856714508208,19818,Healthy
0.04500973037623645,1.2920462925835454,19818,Healthy
0.19252868168140658,1.428031376453294,19818,Healthy
0.045275410612715776,1.2922912004338287,19818,Healthy
-3.8940265223719237,-2.0852785118964023,19814,Medium
0.8316285788228536,0.327756657390472,19813,Medium
-3.7836755607804484,-2.0931085385696946,19812,Low
-0.016171236240037006,1.543216445989458,19808,Medium
1.3987072565864962,-0.6434806386228787,19804,Low
-4.302736975949537,-1.3679848035028337,19797,Low
0.8148053350758809,-0.021265386427358726,19790,Low
0.29945365196743506,1.0963058383790572,19785,Low
-0.851824573460761,0.4665096753987787,19780,Critical
-1.3983583621710929,2.0620749121667896,19777,Medium
0.7989598911565123,-0.30409410384959024,19774,Low
0.6805437115184504,0.6851584551639728,19765,Low
-3.923278522342658,-0.4920724683059206,19761,Healthy
0.8759573034929119,0.7290792285020908,19760,Healthy
-3.6528956843817353,-2.6440686033621303,19760,Low
-3.666096671131804,-2.656237462173077,19760,Low
-3.6545229758301714,-2.645568663945115,19760,Low
-3.653510069928594,-2.64463495276591,19760,Low
0.3342672164985584,1.595262873952199,19760,Low
-0.8735158045919019,1.1797240684803774,19759,Healthy
-0.8952683739536503,1.1596722382384401,19759,Healthy
0.862082425883178,0.18506239518553755,19757,Low
-2.9572907093511867,-2.211669075444313,19755,Low
-2.9489051768873065,-2.2039391714197496,19755,Healthy
1.4570118758011095,-0.48097743122182285,19754,Medium
1.1051235280576663,-0.7927128421092926,19747,Low
0.9819062452893815,-0.5553735920763558,19728,Low
0.7565602619834983,-0.5445936248141162,19727,Low
0.7547503153724827,-0.5462620595441705,19727,Low
0.6950884972680842,-0.6012591786733922,19727,Low
-0.06677832037096804,0.880138649321477,19724,Low
-0.07719349719049726,0.8555330639117852,19707,Medium
-0.9082254783042459,1.7058318917243986,19705,Healthy
0.5845624283181767,-0.11112644614289861,19702,Low
0.8940875584282337,-0.633543010785399,19699,Medium
1.1212421996189164,-1.050336773362694,19698,Low
0.9542787760064125,-1.2042460505250445,19698,Medium
0.3762095949529382,1.024271755392083,19683,Low
1.685847381204718,-1.0922365785214792,19681,Low
0.7945223632164873,0.6282182137506784,19681,Critical
-4.041142450959922,0.1400033922127192,19678,Healthy
-4.052085155699915,0.12991625012917987,19678,Healthy
-4.049494773394241,0.1323041016694412,19678,Healthy
-4.044994814388872,0.13645222838361284,19678,Healthy
1.0613419998477587,-0.13650605665809187,19676,Low
0.9724538984438759,0.5250581950631477,19654,Medium
1.290231709493308,-0.7173177348490379,19653,Critical
1.5097333998696074,-0.5149779302931842,19653,Low
1.4494073811740105,-0.570587319048114,19653,Low
0.5148573658482043,0.8480862027038139,19653,Medium
1.076803325179388,-0.35136694407453734,19652,Low
1.107747811872375,-1.6836880178149847,19649,Healthy
1.1240373313715164,-1.6686721052444957,19649,Healthy
1.1076481817836952,-1.6837798582588408,19649,Healthy
1.254918057867166,-1.5480243754987328,19649,Healthy
1.1076979968280352,-1.6837339380369127,19649,Healthy
-4.094553451106644,-2.0592759531838323,19648,Low
-4.345528260604798,-1.4463596064667985,19648,Medium
1.4305284421997577,-0.4031230428628265,19644,Low
0.7836800128482576,-0.42213381793671095,19630,Low
-3.724025787749109,-2.5362620658894603,19629,Low
0.3316824597038852,0.2770704701947094,19624,Low
-3.4713537039958466,-1.1109167599801306,19618,Critical
0.48220528319664285,0.21625074820439438,19617,Low
0.9738517539408389,0.6484615109763745,19611,Low
-0.7821658482360359,1.173000047100943,19610,Medium
0.8050311471395462,0.8499745716075648,19603,Healthy
-3.4727116659417896,-1.2379997786608794,19597,Healthy
-4.40811337090665,-1.1983723364618157,19596,Low
-4.421264542612378,-1.2104952750508344,19596,Low
-4.409740662355086,-1.1998723970448006,19596,Low
-4.408727756453508,-1.198938685865596,19596,Low
0.9454252694051807,0.1893360782234197,19594,Low
0.789844256628282,0.41513955937585284,19591,Low
1.2241044840992472,-0.22429392284065794,19591,Medium
-1.2530049166770274,1.7998799527203444,19590,Healthy
-1.274724276009216,1.7798587359596927,19590,Healthy
-3.4962093150023974,-1.5677007376840735,19585,Low
-3.487823782538517,-1.55997083365951,19585,Healthy
0.49515429715519177,-0.23806320582823803,19581,Low
0.7770323824909653,-0.048626858761342005,19574,Low
1.1209875103277152,-0.7044862316238601,19567,Low
1.059515745612301,-0.7611517854831362,19567,Low
1.1191775637166996,-0.7061546663539146,19567,Low
1.29958114517616,-1.4827469765742114,19564,Low
1.391097297598804,0.3371437990055938,19556,Medium
-0.16848232108998018,1.2753317801200563,19539,Low
-1.0975864051015047,1.6880746260678807,19538,Healthy
1.0329919413302806,-1.3467765151469648,19535,Medium
1.1999553649427845,-1.1928672379846144,19535,Low
0.3840074799573964,-0.48686804201847284,19525,Medium
0.7179205025392276,0.6031390788299102,19520,Low
0.6952224172074993,0.722225978344523,19515,Low
-4.028310007263374,-0.3157359704366514,19512,Healthy
-4.0392527120033686,-0.32582311252019075,19512,Healthy
-4.036645724682915,-0.3234199542392869,19512,Healthy
-4.032145765677545,-0.31927182752511524,19512,Healthy
0.9459627812279566,-0.16964907660247147,19509,Critical
1.6809533526783853,-1.459700818316145,19504,Low
0.4993133588910203,1.1678517313679617,19497,Medium
0.7266371011830931,0.640438195308291,19496,Medium
1.278228912566116,0.006098593391474181,19490,Low
1.217902893870519,-0.04951079536345553,19490,Low
1.0586441971159166,-0.19631774486759304,19490,Critical
1.4921461851680222,-0.7430641114158162,19488,Low
0.6865828140840353,-0.8524264435035412,19484,Healthy
0.7028723335831767,-0.8374105309330523,19484,Healthy
0.6864831839953556,-0.8525182839473974,19484,Healthy
0.8337530600788263,-0.7167628011872894,19484,Healthy
0.6865329990396954,-0.8524723637254693,19484,Healthy
-4.158955512837575,-2.059832427253327,19482,Low
-4.73484653988067,-0.801210192835495,19482,Medium
1.0262226626538664,-0.03836489745140794,19478,Low
-3.311612415241559,-2.8139127257128953,19470,Low
0.726177630826991,-0.3336373138796982,19470,Low
-0.03157541094385265,1.0153113577636161,19467,Low
0.38505696436797743,0.29601176424091136,19460,Low
-3.947953574305679,-0.514818284900973,19454,Critical
1.189292208311443,-0.30979150173794195,19445,Low
-0.871390362700067,1.1816833312826431,19441,Medium
-5.104643708383439,1.1149802309719041,19441,Low
-5.096258175919559,1.1227101349964677,19441,Healthy
1.1792986942188932,0.24719218603031823,19440,Low
1.179386884598433,-0.07808064677389875,19440,Healthy
-2.952541675124118,-2.207291347620501,19431,Healthy
-3.8233602649370058,-1.523580341640839,19430,Low
-3.8365612516870744,-1.5357492004517859,19430,Low
-3.824987556385442,-1.5250804022238238,19430,Low
-3.8240078605134245,-1.5241773045259044,19430,Low
1.1683911031412666,-0.13950772698252906,19428,Medium
-1.6196068551949718,2.7062694361040767,19427,Healthy
-1.6413262145271603,2.6862482193434247,19427,Healthy
0.675827664409623,-0.1032422657610543,19424,Low
0.742314276321885,0.4762962943029294,19421,Low
0.7827576741330798,0.6154777663259774,19411,Low
1.040951875643613,1.0451178702510358,19408,Medium
-1.7621543675830051,1.793338869644062,19403,Low
0.784135568970231,-0.4609431023283287,19401,Low
0.7859455155812466,-0.4592746675982744,19401,Low
0.7245235659101723,-0.5158943012356224,19401,Low
0.5114138625345179,-0.48009154499692175,19372,Medium
0.6784271011913618,-0.3261363476126432,19372,Critical
-0.06487449770155554,0.8589852871297688,19371,Low
0.6400755357617909,0.2831217980815513,19371,Medium
-0.8816313949617628,0.8974213906792426,19361,Healthy
0.4227672128992608,0.48408129169199515,19356,Critical
1.0929999854153445,-0.1685746595096297,19353,Low
-3.411393747911087,-1.0484693554605746,19352,Healthy
-3.422319847636301,-1.0585411908034714,19352,Healthy
-3.4197460703454072,-1.0561686460038529,19352,Healthy
-3.415212901310478,-1.0519899058083957,19352,Healthy
0.6155375136573317,1.0440324646552204,19343,Low
1.6172794597909335,-1.1332008328849463,19343,Low
0.2767219201004826,1.080863351943636,19331,Medium
0.05518274101344426,1.2955291347296505,19330,Medium
1.53421153202482,-1.2694261798231135,19321,Critical
1.7539622976228189,-1.0668567741576191,19321,Critical
1.693636278927222,-1.122466162912549,19321,Critical
0.5645583918046113,0.49222699565491945,19319,Low
-3.1205447413493537,-3.678067158196066,19318,Low
0.8862323312985333,-1.18993595651962,19318,Healthy
0.9024720357533348,-1.1749659641710593,19318,Healthy
0.8861327012098535,-1.190027796963476,19318,Healthy
1.0334025772933242,-1.054272314203368,19318,Healthy
0.8861327012098535,-1.190027796963476,19318,Healthy
0.9790448926749247,0.1836881136844019,19314,Low
-4.165135358092745,-2.0526981024247495,19310,Medium
0.2289527841910316,0.37045933339417436,19307,Low
1.153716820830379,-1.3386726712620896,19303,Critical
0.5171652777872191,0.07427729744921067,19303,Low
-4.064166057706249,-2.1712840399918982,19298,Low
-3.497370112890031,-1.260730288515289,19291,Critical
0.9159945412342946,0.47295044018932714,19285,Low
-5.234752495710111,0.32415483813774065,19279,Low
-5.22640017327579,0.3318541286810189,19279,Healthy
0.6548684985791423,0.637998027073602,19274,Healthy
1.2838602644552666,-0.543283864109386,19274,Low
-1.2508960797999724,1.8018239087819674,19272,Medium
1.1526739550098772,0.16453644697551795,19271,Medium
0.6066406940752038,0.013896848923607735,19267,Low
-3.627020429158178,-2.6033908584089684,19264,Low
-3.6402214159082464,-2.615559717219915,19264,Low
-3.628647720606614,-2.604890918991953,19264,Low
-3.627701234764156,-2.6040184347753192,19264,Low
-3.4914602807753288,-1.5633230098602613,19261,Healthy
-1.0413932724575676,1.592017728311218,19260,Healthy
-1.063096026774976,1.572011818291209,19260,Healthy
0.7069553988237821,0.8303428337842915,19258,Low
0.952459052480592,0.732929546331014,19251,Medium
0.7839661643032588,0.45307973834656995,19245,Low
1.390932281039949,-1.161172192306981,19241,Low
1.3295601464132143,-1.217745905722401,19241,Low
1.389172149473273,-1.1627947068151074,19241,Low
-2.058725459359512,2.0467651859576232,19238,Low
0.3408955404953568,0.7593372290173862,19217,Medium
0.39068716522713093,-0.28739750937879216,19209,Medium
0.5576505888396351,-0.13348823221644182,19209,Critical
-0.8477027770636003,1.470401106490157,19206,Low
-2.2191124707826906,4.193361476981944,19197,Low
-4.874169923397609,0.019753171194824348,19196,Healthy
0.7017011564030182,-0.5959933408514488,19189,Critical
-3.439044322761709,-1.4047883377957089,19184,Healthy
-3.449987027501703,-1.4148754798792484,19184,Healthy
-3.447429855225589,-1.4125182418202729,19184,Healthy
-3.4428634761611,-1.40830888814353,19184,Healthy
1.018134850909646,0.41587851405459475,19183,Low
0.434818887580665,1.2632604063091022,19179,Low
0.7426816055226421,0.7582325252758074,19176,Medium
0.758732793334123,0.4169118976702706,19168,Medium
