anomaly_label,anomaly_score,is_anomaly,calculated_RUL_tons,RUL_Class
1,0.18457102285705135,0,21448,Medium
1,0.1681992489533159,0,21441,Low
1,0.16330610603596885,0,21430,Medium
1,0.1757982003997181,0,21424,Low
1,0.12023348456402067,0,21419,Critical
1,0.03540401692977424,0,21413,Medium
1,0.03502949915310072,0,21413,Medium
1,0.03542685908285981,0,21413,Medium
1,0.03540401692977424,0,21413,Medium
1,0.13241206686895712,0,21411,Low
1,0.1361837498163287,0,21388,Healthy
1,0.1200436568584799,0,21388,Medium
1,0.11524089924875608,0,21388,Medium
1,0.12045961158235241,0,21388,Low
1,0.08335206003387158,0,21382,Low
1,0.060538657394482664,0,21382,Healthy
1,0.12251468601213755,0,21382,Low
1,0.15543765740930499,0,21381,Low
1,0.15312765503660752,0,21371,Low
1,0.16611819512181997,0,21363,Low
1,0.19167374375423074,0,21358,Healthy
1,0.16677599714627062,0,21346,Healthy
1,0.13182258585584866,0,21345,Low
1,0.13684001137698465,0,21345,Low
1,0.17814116436733918,0,21345,Low
1,0.08496012280853577,0,21344,Healthy
1,0.17596481960091404,0,21341,Medium
1,0.18437087840036215,0,21341,Low
1,0.12803317021180916,0,21341,Low
1,0.1401378981737521,0,21329,Healthy
1,0.18741207712514057,0,21324,Medium
1,0.12302063571597882,0,21324,Medium
1,0.048574867143057365,0,21315,Critical
1,0.13933560351276575,0,21314,Medium
1,0.05206121229009664,0,21314,Low
-1,-0.009314074767852731,1,21314,Healthy
-1,-0.018698614342275266,1,21314,Healthy
-1,-0.01502325739479149,1,21314,Healthy
-1,-0.013321168311028808,1,21314,Healthy
1,0.18687105314400942,0,21305,Low
1,0.12248114237261676,0,21299,Low
-1,-0.0007625190771924917,1,21298,Healthy
1,0.18173350585574005,0,21286,Low
1,0.05950877483776795,0,21284,Low
1,0.0038258295524986607,0,21281,Low
1,0.03550380571561651,0,21281,Low
1,0.01910018783961387,0,21281,Low
1,0.17814079342857048,0,21279,Medium
1,0.15238780017652914,0,21270,Medium
1,0.16183562720250988,0,21270,Low
-1,-0.038758755185633986,1,21265,Healthy
-1,-0.04273627911497846,1,21265,Healthy
1,0.1764027754278918,0,21255,Low
1,0.18200733782522638,0,21253,Critical
1,0.07557355717433756,0,21249,Medium
1,0.0727740143046231,0,21249,Medium
1,0.07496371938529017,0,21249,Medium
1,0.07510505104967213,0,21249,Medium
1,0.1396804494138626,0,21248,Low
1,0.14041947557729867,0,21230,Medium
1,0.1404782765188305,0,21230,Low
1,0.13373938264061558,0,21230,Medium
1,0.0616407873150126,0,21227,Low
1,0.04328052071673416,0,21227,Healthy
1,0.1047863561313539,0,21224,Healthy
1,0.15986663107854182,0,21218,Low
1,0.16030394641448037,0,21218,Low
1,0.15211383203483503,0,21214,Low
1,0.08702352616165532,0,21209,Low
1,0.1749852961057572,0,21192,Healthy
1,0.15647519634543194,0,21185,Low
1,0.13269508994151386,0,21183,Healthy
1,0.07431415426975074,0,21182,Low
1,0.0666198034982286,0,21182,Low
1,0.1391995954801709,0,21178,Low
1,0.1722811345935722,0,21176,Low
1,0.1655960215175365,0,21176,Medium
1,0.1299940469901144,0,21175,Healthy
1,0.14581107319725528,0,21165,Healthy
1,0.14287481553788073,0,21164,Medium
1,0.17886150269250695,0,21161,Medium
1,0.03771138895380888,0,21158,Critical
1,0.009982540749537305,0,21152,Healthy
1,0.0019093670216506764,0,21152,Healthy
1,0.006171050374828013,0,21152,Healthy
1,0.007479815798970391,0,21152,Healthy
1,0.1267282231766057,0,21151,Low
1,0.1294377502706297,0,21148,Medium
1,0.18932144035044718,0,21145,Low
1,0.14163945168217623,0,21136,Low
1,0.04130137964931313,0,21132,Healthy
1,0.015377372270134027,0,21123,Low
1,0.04384635051831065,0,21123,Low
1,0.03364080109187073,0,21123,Low
1,0.17187603530131568,0,21122,Medium
1,0.16265920234137232,0,21119,Low
1,0.07057277689851987,0,21118,Low
1,0.14012964170805742,0,21112,Low
1,0.15013216926164197,0,21108,Medium
1,0.012989546903580007,0,21096,Healthy
1,0.00703370403959791,0,21096,Healthy
1,0.1892746281492224,0,21088,Low
1,0.14551097377068034,0,21081,Critical
1,0.06060754484852543,0,21081,Medium
1,0.059422178608508625,0,21081,Medium
1,0.060495935274867574,0,21081,Medium
1,0.06060754484852543,0,21081,Medium
1,0.0714982212098697,0,21069,Low
1,0.12794103836193688,0,21064,Low
1,0.08720472407852486,0,21063,Low
1,0.06231983408899139,0,21063,Healthy
1,0.11229300291931793,0,21061,Medium
1,0.10644781719612267,0,21061,Medium
1,0.11181127488368425,0,21061,Low
1,0.060538657394482664,0,21058,Healthy
1,0.14632684825034287,0,21057,Low
1,0.16210862793762948,0,21055,Low
1,0.13553972311523294,0,21042,Low
1,0.1636894517531503,0,21035,Healthy
1,0.14174187102295566,0,21023,Healthy
1,0.15557888336012238,0,21018,Low
1,0.12186371478326263,0,21016,Medium
1,0.13608050748323436,0,21016,Low
1,0.12834939522099598,0,21016,Low
1,0.19476983391746072,0,21015,Low
1,0.1201986340733186,0,21013,Low
1,0.12945853994256018,0,21010,Medium
1,0.1513251552821912,0,21008,Healthy
1,0.13643239336939184,0,21005,Healthy
1,0.1428875404159291,0,21001,Medium
1,0.10285072405225831,0,20998,Critical
1,0.0026187911462847158,0,20992,Healthy
-1,-0.004563867497798579,1,20992,Healthy
-1,-0.0017039353695441628,1,20992,Healthy
1,0.0011916841626979924,0,20992,Healthy
1,0.13464303106435171,0,20989,Low
1,0.14221121319290075,0,20982,Medium
1,0.18444490039889216,0,20979,Low
1,0.10765975147002305,0,20976,Low
1,0.06573761394461325,0,20967,Healthy
1,0.17120985209312323,0,20956,Low
1,0.07346385285828005,0,20955,Low
1,0.187754790167598,0,20955,Medium
1,0.026357253051608187,0,20950,Low
1,0.016094943060122158,0,20950,Low
1,0.042429736542678675,0,20950,Low
-1,-0.038758755185633986,1,20947,Medium
1,0.14777437997942383,0,20946,Low
1,0.15857741988788576,0,20934,Low
1,0.008453792986484299,0,20929,Healthy
1,0.00477073573755582,0,20929,Healthy
1,0.12333595347271475,0,20918,Critical
1,0.07261020917994138,0,20917,Medium
1,0.07159467957349108,0,20917,Medium
1,0.07300350051030752,0,20917,Medium
1,0.07338407321935392,0,20917,Medium
1,0.12225866067515884,0,20914,Low
1,0.14470717157236174,0,20904,Low
1,0.04328052071673416,0,20903,Healthy
1,0.10668455249973302,0,20900,Low
1,0.08071501412345983,0,20900,Healthy
1,0.1501768578635515,0,20900,Low
1,0.14297455479035776,0,20895,Low
1,0.14320323400425566,0,20895,Low
1,0.13847839347341068,0,20895,Low
1,0.09515242962956494,0,20892,Low
1,0.08417307009971858,0,20890,Medium
1,0.12156107316519044,0,20880,Low
1,0.17721094513014124,0,20875,Healthy
1,0.11476202065577562,0,20863,Healthy
1,0.12657749841215576,0,20862,Low
1,0.1517818344776845,0,20858,Low
1,0.12188851217424568,0,20853,Low
1,0.1329926210913775,0,20850,Medium
1,0.1436337258104094,0,20850,Low
1,0.1679815851993816,0,20849,Low
1,0.1815113767866079,0,20844,Medium
1,0.1269521434786579,0,20839,Healthy
1,0.12606425772938423,0,20836,Healthy
1,0.14584901598393046,0,20835,Critical
-1,-0.03496426121389562,1,20835,Healthy
-1,-0.04072620099342106,1,20835,Healthy
-1,-0.037762102914950746,1,20835,Healthy
-1,-0.03692353585603936,1,20835,Healthy
1,0.1588899164219862,0,20829,Low
1,0.1752317256448152,0,20822,Low
1,0.14192233820956673,0,20819,Medium
1,0.11473045366958295,0,20812,Low
1,0.023262870171318673,0,20799,Healthy
1,0.03216388233180456,0,20796,Low
1,0.014076287051230763,0,20796,Low
1,0.0430341177427932,0,20796,Low
1,0.17243522023565638,0,20792,Medium
1,0.17787718793256552,0,20790,Low
1,0.1691929256933849,0,20786,Low
1,0.03596269118614559,0,20782,Low
1,0.013234164165467632,0,20778,Medium
1,0.15935873247548266,0,20768,Low
1,0.1045989242401596,0,20760,Healthy
1,0.09632788747488463,0,20760,Healthy
1,0.17210178428205158,0,20754,Low
1,0.0709482416405477,0,20753,Medium
1,0.06910176162070969,0,20753,Medium
1,0.07172476947613388,0,20753,Medium
1,0.0709482416405477,0,20753,Medium
1,0.08593053219935776,0,20752,Critical
1,0.15514525591118028,0,20744,Low
1,0.09952671262660218,0,20743,Low
1,0.06231983408899139,0,20740,Healthy
1,0.10874806644447155,0,20737,Low
1,0.0821583257305854,0,20737,Healthy
1,0.1602876032438174,0,20725,Low
1,0.1798883084109293,0,20724,Medium
1,0.12636081558313622,0,20722,Low
1,0.12624396305159685,0,20722,Low
1,0.12452340741679435,0,20722,Low
1,0.16221302850552932,0,20721,Healthy
1,0.14117668101762793,0,20719,Low
1,0.13067215848146435,0,20704,Low
1,0.1324468939331458,0,20699,Healthy
1,0.16658154483458587,0,20698,Low
1,0.1256199345099948,0,20692,Low
1,0.13664695786141712,0,20690,Medium
1,0.14796451504341224,0,20690,Low
1,0.18209933390613292,0,20683,Low
1,0.19002448246460307,0,20678,Medium
1,0.1416050523769498,0,20676,Healthy
1,0.138867037108719,0,20675,Healthy
1,0.15502888965043293,0,20669,Critical
1,0.13010489430666344,0,20666,Low
1,0.002951831604067645,0,20665,Healthy
-1,-0.0036316675436713908,1,20665,Healthy
-1,-0.001331624195533676,1,20665,Healthy
1,0.0014912568287546168,0,20665,Healthy
1,0.1534801716149808,0,20655,Medium
1,0.1873045844251875,0,20655,Low
1,0.1269677786472494,0,20649,Low
1,0.06393159881834642,0,20636,Low
1,0.04882856534107238,0,20636,Low
1,0.08008507424334566,0,20636,Low
1,0.06993963020818822,0,20635,Healthy
1,0.12423265451647614,0,20623,Medium
1,0.14069830794904747,0,20620,Low
1,0.07557355717433756,0,20619,Low
1,0.132804962700996,0,20617,Low
1,0.00870045567305433,0,20611,Medium
1,0.17149538778109474,0,20599,Low
1,0.1127606819422593,0,20597,Healthy
1,0.10397578216119802,0,20597,Healthy
1,0.058557141107751454,0,20596,Critical
1,0.05359550979772054,0,20592,Medium
1,0.0532738658742139,0,20592,Medium
1,0.055005413860894525,0,20592,Medium
1,0.05408899091514785,0,20592,Medium
1,0.19074340177223115,0,20590,Low
1,0.1006344450527018,0,20586,Low
1,0.1585095258869083,0,20584,Low
1,0.08071501412345983,0,20576,Healthy
1,0.10605183669204182,0,20574,Low
1,0.07942903197580953,0,20574,Healthy
1,0.14797760381009856,0,20568,Low
1,0.1747969612087294,0,20564,Medium
1,0.16161530438611088,0,20559,Low
1,0.15972032756393406,0,20559,Low
1,0.16169227081304344,0,20559,Low
1,0.19341572968103404,0,20558,Healthy
1,0.1542353392255601,0,20553,Low
1,0.08702352616165532,0,20545,Low
1,0.15252701471121444,0,20535,Low
1,0.07873891905953256,0,20533,Healthy
1,0.12698824303874973,0,20527,Medium
1,0.14020640075308616,0,20527,Low
1,0.09854743595298077,0,20520,Low
1,0.19757724347137634,0,20519,Low
1,0.12104527704030815,0,20518,Healthy
1,0.1866412884782444,0,20515,Medium
1,0.1589463578948474,0,20503,Low
1,0.15543884009969405,0,20503,Critical
1,0.10080133832218413,0,20502,Medium
1,0.022125602228099006,0,20499,Healthy
1,0.014621632864140532,0,20499,Healthy
1,0.017210856017387255,0,20499,Healthy
1,0.020417304607575404,0,20499,Healthy
1,0.17362692654137446,0,20498,Low
1,0.15098417249769136,0,20489,Medium
1,0.11231949821189047,0,20486,Low
1,0.04825475776614596,0,20473,Low
1,0.028966937644617663,0,20473,Low
1,0.059536931786705216,0,20473,Low
1,0.05944822441745251,0,20471,Medium
1,0.16014424635218877,0,20466,Medium
1,0.09309794646660763,0,20457,Low
1,0.16205830736424987,0,20456,Low
1,0.06143180048338215,0,20451,Low
1,0.10447518293567365,0,20446,Healthy
1,0.10485087513884755,0,20446,Healthy
1,0.10467047491192039,0,20446,Healthy
1,0.08058269250753114,0,20446,Healthy
1,0.08954875824840147,0,20446,Healthy
1,0.10449723710711678,0,20442,Medium
1,0.10538776913671671,0,20434,Healthy
1,0.09622604286639336,0,20434,Healthy
1,0.0889876048070028,0,20433,Critical
1,0.16786256047483733,0,20433,Low
1,0.06223030509960803,0,20428,Medium
1,0.06202062096108746,0,20428,Medium
1,0.06272836608008026,0,20428,Medium
1,0.062260624303032586,0,20428,Medium
1,0.10007760306960595,0,20426,Low
1,0.17731460287051942,0,20421,Low
1,0.1471185622756192,0,20421,Low
1,0.0821583257305854,0,20413,Healthy
1,0.12373392878781964,0,20411,Low
1,0.10111990379392904,0,20410,Low
1,0.07515647375629314,0,20410,Healthy
1,0.1784264083775779,0,20401,Medium
1,0.11908909028112935,0,20393,Low
1,0.11860565172569854,0,20393,Low
1,0.11929314525929224,0,20393,Low
1,0.19039921940987098,0,20392,Healthy
1,0.13247330752370606,0,20381,Low
1,0.13553972311523294,0,20378,Low
1,0.0489888361599744,0,20371,Low
1,0.15566820685793759,0,20368,Low
1,0.08627558734457413,0,20367,Healthy
1,0.17089323967170705,0,20365,Low
1,0.14342761914647467,0,20360,Low
1,0.13631710270040975,0,20360,Medium
1,0.13977086579764286,0,20355,Healthy
1,0.17886527477280467,0,20351,Medium
1,0.03837947952435228,0,20347,Medium
1,0.16914683718199192,0,20343,Critical
1,0.17959837175523385,0,20336,Low
1,0.19114702806430317,0,20335,Low
1,0.00966633932253158,0,20333,Healthy
1,0.005152425808647387,0,20333,Healthy
1,0.0061472919650222835,0,20333,Healthy
1,0.008178779028284344,0,20333,Healthy
1,0.17026607705249774,0,20323,Medium
1,0.053268388686309565,0,20319,Low
1,0.08123030587567476,0,20306,Low
1,0.06525236460226647,0,20306,Low
1,0.09818217425467984,0,20306,Low
1,0.06745969659234058,0,20305,Medium
1,0.18252198203105746,0,20303,Medium
1,0.17522517156133133,0,20296,Low
1,0.07367600773171912,0,20294,Healthy
1,0.07410405142464527,0,20294,Healthy
1,0.0718452153705551,0,20294,Healthy
1,0.05182110554783326,0,20294,Healthy
1,0.05813520498414304,0,20294,Healthy
1,0.19164713084653295,0,20294,Low
1,0.07413751456273965,0,20287,Low
1,0.11292761584166783,0,20279,Medium
1,0.1071202650506703,0,20270,Critical
1,0.19071078989327267,0,20269,Low
1,0.052414729416897954,0,20264,Healthy
1,0.04733082799451449,0,20264,Healthy
1,0.1440631646771699,0,20264,Low
1,0.048740834554982904,0,20260,Medium
1,0.05052727407169311,0,20260,Medium
1,0.049132943225394965,0,20260,Medium
1,0.049353820465895315,0,20260,Medium
1,0.08994184889973611,0,20260,Low
1,0.177862822622551,0,20258,Low
1,0.07942903197580953,0,20250,Healthy
1,0.023463822063493178,0,20249,Low
1,0.025831803981224977,0,20249,Healthy
1,0.15307778821825435,0,20245,Low
1,0.1847731021013891,0,20237,Low
1,0.17656442807965173,0,20235,Healthy
1,0.09515242962956494,0,20227,Low
1,0.15232319433343516,0,20223,Low
1,0.15262389612700134,0,20223,Low
1,0.14875792858409198,0,20223,Low
1,0.13275988493913304,0,20214,Low
1,0.15044681350371647,0,20214,Low
1,0.15185983975244577,0,20208,Low
1,0.13098073948693711,0,20198,Healthy
1,0.10533200712543095,0,20195,Healthy
1,0.12764091700102698,0,20195,Low
1,0.10070396311281793,0,20191,Medium
1,0.10547301149498461,0,20191,Low
1,0.1425172398236903,0,20191,Medium
1,0.1292410082096883,0,20181,Medium
1,0.1673918886794079,0,20173,Critical
1,0.19117252337406176,0,20173,Low
1,0.18450693375713917,0,20172,Low
-1,-0.0008230490557002978,1,20165,Healthy
-1,-0.004431449402184984,1,20165,Healthy
-1,-0.0038974691629454217,1,20165,Healthy
-1,-0.0016035861322380995,1,20165,Healthy
1,0.16199627132099348,0,20150,Medium
1,0.04088018881859057,0,20145,Healthy
1,0.04088018881859057,0,20145,Healthy
1,0.036283374403252244,0,20145,Healthy
1,0.019517420826687393,0,20145,Healthy
1,0.024420717550907467,0,20145,Healthy
1,0.17324445795890714,0,20143,Low
1,0.14725856074282273,0,20143,Low
1,0.18728214911701657,0,20143,Low
1,0.07845928911419459,0,20142,Low
1,0.06540889085271256,0,20141,Medium
1,0.11274413299472752,0,20141,Low
1,0.17711136607840633,0,20136,Medium
1,0.18639070087217824,0,20127,Low
1,0.0719620150313191,0,20123,Low
1,0.10538776913671671,0,20115,Medium
1,0.1085732059806746,0,20107,Critical
1,0.1587794897640722,0,20104,Low
1,0.020194402872737993,0,20100,Medium
1,0.021385282195295674,0,20100,Medium
1,0.020728234098832288,0,20100,Medium
1,0.020443280131638653,0,20100,Medium
1,0.09348431134351437,0,20095,Healthy
1,0.08294509164701092,0,20095,Healthy
1,0.18874766700388546,0,20095,Low
1,0.06283593356628409,0,20093,Low
1,0.14044258782538344,0,20090,Low
1,0.15405247054399407,0,20088,Low
1,0.07515647375629314,0,20087,Healthy
-1,-0.0061817095989978865,1,20085,Low
-1,-0.0037125600023022454,1,20085,Healthy
1,0.0845746029635569,0,20080,Medium
1,0.18466182979877893,0,20080,Low
1,0.1922166885089412,0,20071,Healthy
1,0.1602876032438174,0,20061,Low
1,0.15515290658604086,0,20060,Low
1,0.15156150740050411,0,20060,Low
1,0.15566369440411487,0,20060,Low
1,0.1599433187247447,0,20048,Low
1,0.14688140621186585,0,20048,Low
1,0.09851127210222044,0,20041,Low
1,0.15196808618704538,0,20031,Healthy
1,0.11312458101513262,0,20031,Healthy
1,0.10335646224898459,0,20027,Medium
1,0.14622574540932487,0,20025,Medium
1,0.15487259808120335,0,20025,Low
1,0.15021421436345728,0,20023,Low
1,0.18162984469891064,0,20007,Low
1,0.17503405109363085,0,20007,Critical
1,0.16727254550062337,0,20006,Low
1,0.001596400304240908,0,19999,Healthy
-1,-0.0018489844487522555,1,19999,Healthy
-1,-0.0014872301473204397,1,19999,Healthy
1,0.001194374192122094,0,19999,Healthy
1,0.07077839002364045,0,19984,Healthy
1,0.07076294355652524,0,19984,Healthy
1,0.07093046212089876,0,19984,Healthy
1,0.049717480755075205,0,19984,Healthy
1,0.057006460411940074,0,19984,Healthy
1,0.1875657090910261,0,19981,Low
1,0.16766812970729988,0,19980,Low
1,0.14021688970323015,0,19980,Low
1,0.1807929662068815,0,19980,Low
-1,-0.03466614580894167,1,19977,Low
1,0.048764105578135375,0,19977,Medium
1,0.08628074401687819,0,19975,Medium
1,0.1866928266404812,0,19973,Medium
1,0.15955735072139343,0,19970,Low
1,0.054945147208553924,0,19961,Low
1,0.052824082655296256,0,19946,Medium
1,0.10622026645393767,0,19943,Critical
1,0.1487727475391304,0,19941,Low
1,0.152251046810655,0,19931,Low
1,0.07125528855007435,0,19929,Low
1,0.1339422706817544,0,19929,Healthy
1,0.12390018547548737,0,19929,Healthy
1,0.045064525224740026,0,19928,Low
1,0.048313811040799126,0,19928,Low
1,0.04595877957450045,0,19928,Low
1,0.045708386656613476,0,19928,Low
1,0.19329536614691728,0,19928,Low
1,0.02621499474375366,0,19925,Healthy
1,0.18604420490405466,0,19923,Low
1,0.009557996868805207,0,19921,Low
1,0.012430242114172763,0,19921,Healthy
1,0.13089245444407338,0,19921,Low
1,0.16143689603831218,0,19917,Healthy
1,0.17955121982770278,0,19914,Medium
1,0.1478074149375399,0,19904,Low
1,0.1694245779712933,0,19897,Low
1,0.17243521092343622,0,19897,Low
1,0.17243521092343622,0,19897,Low
1,0.10837676606045249,0,19891,Low
1,0.1635283670303918,0,19885,Low
1,0.11687591522178553,0,19873,Medium
1,0.1249303605966447,0,19868,Healthy
1,0.1411203196487002,0,19867,Low
1,0.13701004368507147,0,19862,Medium
1,0.14438515701464694,0,19862,Low
1,0.12684404825306234,0,19859,Medium
1,0.16385963042735346,0,19851,Low
1,0.14750395204268968,0,19849,Low
1,0.17456701614502912,0,19843,Low
1,0.15852967099419008,0,19841,Critical
1,0.0011757404162386909,0,19835,Healthy
-1,-0.0026222698814875045,1,19835,Healthy
-1,-0.0020316179689722214,1,19835,Healthy
1,0.0006453426288788311,0,19835,Healthy
1,0.18112301206202952,0,19821,Low
1,0.15501540091354965,0,19820,Critical
1,0.12271445621210869,0,19820,Low
1,0.1662351283189049,0,19820,Low
1,0.12760460293075726,0,19818,Healthy
1,0.13363053070733655,0,19818,Healthy
1,0.12744545439386418,0,19818,Healthy
1,0.13787030637594933,0,19818,Healthy
1,0.12760460293075726,0,19818,Healthy
1,0.06540044346493123,0,19814,Medium
1,0.18263125975285416,0,19813,Medium
1,0.023957029050098777,0,19812,Low
1,0.10865946637960261,0,19808,Medium
1,0.1722009391908943,0,19804,Low
1,0.06237817382260158,0,19797,Low
1,0.11799808950099949,0,19790,Low
1,0.010965005002984474,0,19785,Low
1,0.10158109011055066,0,19780,Critical
1,0.09456224981619682,0,19777,Medium
1,0.14723479708767817,0,19774,Low
1,0.19493200633251873,0,19765,Low
-1,-0.00396163555094553,1,19761,Healthy
1,0.17610872504921238,0,19760,Healthy
1,0.05240335479534952,0,19760,Low
1,0.055411006992929224,0,19760,Low
1,0.0536696919299432,0,19760,Low
1,0.052746264350429506,0,19760,Low
1,0.12837154307717968,0,19760,Low
1,0.11999930108194057,0,19759,Healthy
1,0.11130736404455044,0,19759,Healthy
1,0.19672749288634678,0,19757,Low
1,0.012963220377478657,0,19755,Low
1,0.01513936113145442,0,19755,Healthy
1,0.17469802398531215,0,19754,Medium
1,0.12355287501744505,0,19747,Low
1,0.14437897730361943,0,19728,Low
1,0.14913438324013162,0,19727,Low
1,0.14960547331844026,0,19727,Low
1,0.14608043674598192,0,19727,Low
1,0.15832514105717654,0,19724,Low
1,0.11992290070352435,0,19707,Medium
1,0.11020306436653776,0,19705,Healthy
1,0.16314687527194566,0,19702,Low
1,0.1417286927981341,0,19699,Medium
1,0.1492129549833725,0,19698,Low
1,0.13813353721235505,0,19698,Medium
1,0.18846815223656344,0,19683,Low
1,0.13421429647769573,0,19681,Low
1,0.16193529579811428,0,19681,Critical
-1,-0.03311944983419657,1,19678,Healthy
-1,-0.036778177758937436,1,19678,Healthy
-1,-0.03528005287586988,1,19678,Healthy
-1,-0.03394845081220421,1,19678,Healthy
1,0.18097177639931866,0,19676,Low
1,0.13671826686561545,0,19654,Medium
1,0.16330204451891972,0,19653,Critical
1,0.13170216306451205,0,19653,Low
1,0.17487995746171048,0,19653,Low
1,0.17698289121041139,0,19653,Medium
1,0.18714735943911098,0,19652,Low
1,0.10612130832869676,0,19649,Healthy
1,0.11823081818298897,0,19649,Healthy
1,0.10612130832869676,0,19649,Healthy
1,0.1234679206341911,0,19649,Healthy
1,0.10612130832869676,0,19649,Healthy
1,0.025529404646330578,0,19648,Low
1,0.05602817714786634,0,19648,Medium
1,0.16226534217014565,0,19644,Low
1,0.1600712275987497,0,19630,Low
1,0.05000277845986889,0,19629,Low
1,0.04903183499234176,0,19624,Low
1,0.016992320210906797,0,19618,Critical
1,0.1502910740112971,0,19617,Low
1,0.16819526120912237,0,19611,Low
1,0.135051632354025,0,19610,Medium
1,0.17492918317775652,0,19603,Healthy
1,0.012048070729854365,0,19597,Healthy
1,0.04454797796037924,0,19596,Low
1,0.04793479688193192,0,19596,Low
1,0.04498254517785438,0,19596,Low
1,0.04445664643043257,0,19596,Low
1,0.20061579505809324,0,19594,Low
1,0.15363607634901338,0,19591,Low
1,0.17824935520045893,0,19591,Medium
1,0.10579709692749517,0,19590,Healthy
1,0.09500795230537079,0,19590,Healthy
-1,-0.004416658540335905,1,19585,Low
-1,-0.002701882011311829,1,19585,Healthy
1,0.15307778821825435,0,19581,Low
1,0.12617502970613714,0,19574,Low
1,0.12857309924455207,0,19567,Low
1,0.12858501547594203,0,19567,Low
1,0.12917567621617332,0,19567,Low
1,0.11631772157338605,0,19564,Low
1,0.11368744624784693,0,19556,Medium
1,0.1266648852876806,0,19539,Low
1,0.051519236279124914,0,19538,Healthy
1,0.13462280974125795,0,19535,Medium
1,0.14069898360366712,0,19535,Low
1,0.10174158469788719,0,19525,Medium
1,0.1987265899315665,0,19520,Low
1,0.16001677080190563,0,19515,Low
-1,-0.001100334879734266,1,19512,Healthy
-1,-0.004944919660817448,1,19512,Healthy
-1,-0.003436660031196914,1,19512,Healthy
-1,-0.002368981786276758,1,19512,Healthy
1,0.15379598034324976,0,19509,Critical
1,0.1366097095544611,0,19504,Low
1,0.13885319459625278,0,19497,Medium
1,0.16526229761893352,0,19496,Medium
1,0.1399409149248999,0,19490,Low
1,0.18428784971219153,0,19490,Low
1,0.17239954492715232,0,19490,Critical
1,0.17661165613006746,0,19488,Low
1,0.12868805903005492,0,19484,Healthy
1,0.14018244490226206,0,19484,Healthy
1,0.12868805903005492,0,19484,Healthy
1,0.1499117179441291,0,19484,Healthy
1,0.12868805903005492,0,19484,Healthy
1,0.033494728289694686,0,19482,Low
1,0.021795423639763722,0,19482,Medium
1,0.18085635074531747,0,19478,Low
1,0.021282745256837488,0,19470,Low
1,0.15745028282062007,0,19470,Low
1,0.03891500958396088,0,19467,Low
1,0.09906432011950067,0,19460,Low
-1,-0.014067533970260393,1,19454,Critical
1,0.1921761559060438,0,19445,Low
1,0.12165509403532598,0,19441,Medium
-1,-0.07858822075532201,1,19441,Low
-1,-0.07692558025159124,1,19441,Healthy
1,0.16880751322613752,0,19440,Low
1,0.18427603236580287,0,19440,Healthy
1,0.015012166575480324,0,19431,Healthy
1,0.011349445313409534,0,19430,Low
1,0.012635502039894164,0,19430,Low
1,0.012181723323681726,0,19430,Low
1,0.011688526619559436,0,19430,Low
1,0.18478544110654643,0,19428,Medium
1,0.08518201943772158,0,19427,Healthy
1,0.07566026679402676,0,19427,Healthy
1,0.15405247054399407,0,19424,Low
1,0.16714829822619964,0,19421,Low
1,0.19223628394005332,0,19411,Low
1,0.12502478289316654,0,19408,Medium
-1,-0.014118041186107266,1,19403,Low
1,0.1515001569813998,0,19401,Low
1,0.15068771785677915,0,19401,Low
1,0.14832741357917079,0,19401,Low
1,0.1492899232808222,0,19372,Medium
1,0.15926882644365964,0,19372,Critical
1,0.15524707679613925,0,19371,Low
1,0.10345456312847734,0,19371,Medium
1,0.07614384231834637,0,19361,Healthy
1,0.1321424609472298,0,19356,Critical
1,0.19657539067075308,0,19353,Low
1,0.017880930645526316,0,19352,Healthy
1,0.014339239777213963,0,19352,Healthy
1,0.016292994435176955,0,19352,Healthy
1,0.017002348544449486,0,19352,Healthy
1,0.1641819665450281,0,19343,Low
1,0.1361218185071249,0,19343,Low
1,0.14963875628963597,0,19331,Medium
1,0.15097925739266482,0,19330,Medium
1,0.14220319888965643,0,19321,Critical
1,0.10552920874819549,0,19321,Critical
1,0.1508190394982888,0,19321,Critical
1,0.1872473518948526,0,19319,Low
-1,-0.02139440038486129,1,19318,Low
1,0.11550705556829705,0,19318,Healthy
1,0.12808153549769824,0,19318,Healthy
1,0.11550705556829705,0,19318,Healthy
1,0.13367550860316757,0,19318,Healthy
1,0.11550705556829705,0,19318,Healthy
1,0.18024376727190256,0,19314,Low
1,0.039978573025222786,0,19310,Medium
1,0.1031704796902207,0,19307,Low
1,0.1483048667870755,0,19303,Critical
1,0.10022155138890682,0,19303,Low
1,0.04724349352398627,0,19298,Low
-1,-0.00028279632760785933,1,19291,Critical
1,0.17459305811671327,0,19285,Low
-1,-0.02013698758405047,1,19279,Low
-1,-0.018339594573768547,1,19279,Healthy
1,0.18659426377532512,0,19274,Healthy
1,0.19025866695091886,0,19274,Low
1,0.106480949585328,0,19272,Medium
1,0.18467334265471863,0,19271,Medium
1,0.1529637162539007,0,19267,Low
1,0.055317304800069134,0,19264,Low
1,0.05730105392856777,0,19264,Low
1,0.05608232549633213,0,19264,Low
1,0.05543008217220591,0,19264,Low
-1,-0.002341504750849266,1,19261,Healthy
1,0.12421952791202068,0,19260,Healthy
1,0.11278168130473709,0,19260,Healthy
1,0.17870152040030524,0,19258,Low
1,0.17187856081479208,0,19251,Medium
1,0.1874809690484514,0,19245,Low
